Delta time,Destination Port,Flags,Packets per Second,Label,length,total_packets,conversation_length,total_packet_length,TCP or UDP segment length,TCP or UDP stream time,Flow time
0.075896,443.0,018,15,0,151.0,32.0,8835.0,10587.0,97.0,1.3049349784851074,72.04381799697876
0.040134,443.0,018,15,0,271.0,32.0,8835.0,10587.0,217.0,0.0401339530944824,72.04381799697876
0.105681,443.0,018,15,0,353.0,32.0,8835.0,10587.0,299.0,0.1056811809539794,72.04381799697876
0.030293,80.0,010,15,0,163.0,33.0,3894.0,5844.0,109.0,0.2520041465759277,70.12747001647949
0.10525,31414.0,018,15,0,758.0,32.0,8835.0,10587.0,704.0,0.1355428695678711,72.04381799697876
0.094072,443.0,018,15,0,176.0,32.0,8835.0,10587.0,122.0,0.0940721035003662,72.04381799697876
0.097687,31414.0,010,15,0,80.0,32.0,8835.0,10587.0,26.0,0.0976870059967041,72.04381799697876
0.066642,31414.0,018,15,0,169.0,32.0,8835.0,10587.0,115.0,0.0666420459747314,72.04381799697876
0.099747,31414.0,018,15,0,329.0,32.0,8835.0,10587.0,275.0,0.0997469425201416,72.04381799697876
0.066467,443.0,010,15,0,109.0,32.0,8835.0,10587.0,55.0,0.0664670467376709,72.04381799697876
0.086549,31414.0,018,15,0,192.0,32.0,8835.0,10587.0,138.0,0.0865488052368164,72.04381799697876
0.034071,31414.0,018,15,0,166.0,32.0,8835.0,10587.0,112.0,0.0340709686279296,72.04381799697876
0.102577,443.0,010,15,0,165.0,32.0,8835.0,10587.0,111.0,0.1025772094726562,72.04381799697876
0.076833,443.0,018,15,0,150.0,32.0,8835.0,10587.0,96.0,0.0768330097198486,72.04381799697876
0.023594,53.0,0,15,0,194.0,14.0,1449.0,2926.0,53.0,1.3404839038848877,71.98940896987915
0.062216,31414.0,010,15,0,71.0,32.0,8835.0,10587.0,17.0,0.0858099460601806,72.04381799697876
0.104704,31414.0,010,15,0,146.0,32.0,8835.0,10587.0,92.0,0.1047039031982421,72.04381799697876
0.028067,55046.0,0,15,0,227.0,14.0,1449.0,2926.0,157.0,0.1949870586395263,71.98940896987915
0.039317,443.0,002,15,0,191.0,116.0,29694.0,36042.0,125.0,0.0,69.14187002182007
0.065599,53.0,0,15,0,150.0,14.0,1449.0,2926.0,47.0,0.1049158573150634,71.98940896987915
0.034167,55046.0,0,15,0,159.0,14.0,1449.0,2926.0,111.0,0.0341670513153076,71.98940896987915
0.046162,31416.0,012,19,0,133.0,116.0,29694.0,36042.0,67.0,0.145928144454956,69.14187002182007
0.032147,443.0,010,19,0,133.0,116.0,29694.0,36042.0,79.0,0.03214693069458,69.14187002182007
0.060736,53.0,0,19,0,134.0,14.0,1449.0,2926.0,47.0,0.1390450000762939,71.98940896987915
0.031125,443.0,018,19,0,591.0,116.0,29694.0,36042.0,537.0,0.0918610095977783,69.14187002182007
0.040106,55046.0,0,19,0,366.0,14.0,1449.0,2926.0,271.0,0.0712311267852783,71.98940896987915
0.046868,31416.0,010,19,0,147.0,116.0,29694.0,36042.0,93.0,0.0869739055633544,69.14187002182007
0.016883,31416.0,010,19,0,1589.0,116.0,29694.0,36042.0,1535.0,0.0168831348419189,69.14187002182007
0.085088,31416.0,018,19,0,1579.0,116.0,29694.0,36042.0,1525.0,0.0850880146026611,69.14187002182007
0.047548,443.0,010,19,0,185.0,116.0,29694.0,36042.0,131.0,0.0475478172302246,69.14187002182007
0.071693,31416.0,018,19,0,1308.0,116.0,29694.0,36042.0,1254.0,0.0716931819915771,69.14187002182007
0.083229,443.0,018,19,0,156.0,116.0,29694.0,36042.0,102.0,0.0832288265228271,69.14187002182007
0.074251,443.0,018,19,0,293.0,116.0,29694.0,36042.0,239.0,0.0742511749267578,69.14187002182007
0.027052,443.0,018,19,0,440.0,116.0,29694.0,36042.0,386.0,0.0270519256591796,69.14187002182007
0.034925,31416.0,010,19,0,107.0,116.0,29694.0,36042.0,53.0,0.0349249839782714,69.14187002182007
0.058745,31416.0,010,19,0,70.0,116.0,29694.0,36042.0,16.0,0.0587449073791503,69.14187002182007
0.065576,31416.0,018,19,0,151.0,116.0,29694.0,36042.0,97.0,0.0655760765075683,69.14187002182007
0.084129,31416.0,010,19,0,73.0,116.0,29694.0,36042.0,19.0,0.0841290950775146,69.14187002182007
0.049428,31416.0,018,19,0,449.0,116.0,29694.0,36042.0,395.0,0.0494279861450195,69.14187002182007
0.054726,443.0,010,19,0,167.0,116.0,29694.0,36042.0,113.0,0.0547258853912353,69.14187002182007
0.044505,443.0,018,16,0,112.0,116.0,29694.0,36042.0,58.0,0.0445051193237304,69.14187002182007
0.056401,443.0,018,16,0,229.0,116.0,29694.0,36042.0,175.0,0.0564010143280029,69.14187002182007
0.053744,31416.0,010,16,0,98.0,116.0,29694.0,36042.0,44.0,0.053743839263916,69.14187002182007
0.068242,31416.0,010,16,0,97.0,116.0,29694.0,36042.0,43.0,0.068242073059082,69.14187002182007
0.072191,31416.0,018,16,0,504.0,116.0,29694.0,36042.0,450.0,0.0721909999847412,69.14187002182007
0.051793,443.0,018,16,0,235.0,116.0,29694.0,36042.0,181.0,0.051793098449707,69.14187002182007
0.101135,31416.0,010,16,0,123.0,116.0,29694.0,36042.0,69.0,0.1011350154876709,69.14187002182007
0.022619,31416.0,018,16,0,462.0,116.0,29694.0,36042.0,408.0,0.0226187705993652,69.14187002182007
